,equity,gross,turnover,short_gross
2007-08-03 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-06 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-07 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-08 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-09 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-10 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-13 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-14 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-15 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-16 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-17 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-20 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-21 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-22 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-23 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-24 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-27 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-28 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-29 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-30 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-08-31 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-04 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-05 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-06 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-07 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-10 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-11 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-12 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-13 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-14 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-17 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-18 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-19 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-20 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-21 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-24 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-25 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-26 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-27 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-09-28 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-01 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-02 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-03 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-04 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-05 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-08 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-09 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-10 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-11 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-12 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-15 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-16 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-17 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-18 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-19 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-22 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-23 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-24 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-25 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-26 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-29 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-30 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-10-31 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-01 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-02 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-05 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-06 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-07 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-08 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-09 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-12 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-13 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-14 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-15 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-16 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-19 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-20 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-21 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-23 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-26 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-27 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-28 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-29 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-11-30 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-03 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-04 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-05 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-06 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-07 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-10 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-11 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-12 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-13 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-14 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-17 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-18 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-19 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-20 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-21 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-24 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-26 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-27 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-28 00:00:00+00:00,10000.0,0.0,0.0,0.0
2007-12-31 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-02 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-03 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-04 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-07 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-08 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-09 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-10 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-11 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-14 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-15 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-16 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-17 00:00:00+00:00,10000.0,0.0,0.0,0.0
2008-01-18 00:00:00+00:00,9843.565759846486,1.0,1.0,0.0
2008-01-22 00:00:00+00:00,9833.72219408664,0.0,1.0,0.0
2008-01-23 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-24 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-25 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-28 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-29 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-30 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-01-31 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-01 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-04 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-05 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-06 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-07 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-08 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-11 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-12 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-13 00:00:00+00:00,9833.72219408664,0.0,0.0,0.0
2008-02-14 00:00:00+00:00,9718.557671107796,1.0,1.0,0.0
2008-02-15 00:00:00+00:00,9726.216746745977,1.0,1.0,0.0
2008-02-19 00:00:00+00:00,10046.642815041947,1.0,0.0,0.0
2008-02-20 00:00:00+00:00,10166.801122122697,1.0,0.0,0.0
2008-02-21 00:00:00+00:00,9887.762302639365,0.9999999999999999,1.1102230246251565e-16,0.0
2008-02-22 00:00:00+00:00,9999.911923583959,1.0,1.1102230246251565e-16,0.0
2008-02-25 00:00:00+00:00,10285.62103333709,1.0,0.0,0.0
2008-02-26 00:00:00+00:00,10460.523436566564,1.0,0.0,0.0
2008-02-27 00:00:00+00:00,10324.340527526172,1.0,0.0,0.0
2008-02-28 00:00:00+00:00,10501.911589090116,0.9999999999999999,1.1102230246251565e-16,0.0
2008-02-29 00:00:00+00:00,10153.448793341187,1.0,1.1102230246251565e-16,0.0
2008-03-03 00:00:00+00:00,10280.282812957234,1.0,0.0,0.0
2008-03-04 00:00:00+00:00,10083.625800577047,0.9810134717559514,0.01898652824404856,0.0
2008-03-05 00:00:00+00:00,10329.071906953386,0.9677547686323201,0.01325870312363131,0.0
2008-03-06 00:00:00+00:00,10134.623026804155,0.9385781618286934,0.02917660680362677,0.0
2008-03-07 00:00:00+00:00,9884.462852923476,0.8942022507500225,0.04437591107867089,0.0
2008-03-10 00:00:00+00:00,9778.182328641216,0.8695552928263574,0.024646957923665114,0.0
2008-03-11 00:00:00+00:00,10195.040512717855,0.8289771220038777,0.04057817082247961,0.0
2008-03-12 00:00:00+00:00,10008.938621235398,0.8222069276380816,0.006770194365796178,0.0
2008-03-13 00:00:00+00:00,10126.965452396733,0.713115598723822,0.10909132891425954,0.0
2008-03-14 00:00:00+00:00,9993.091461855864,0.6978189361175227,0.713115598723822,0.0
2008-03-17 00:00:00+00:00,9803.535297167438,0.6891573689928844,0.00866156712463828,0.0
2008-03-18 00:00:00+00:00,9796.779118575214,0.0,0.6891573689928844,0.0
2008-03-19 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-20 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-24 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-25 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-26 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-27 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-28 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-03-31 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-01 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-02 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-03 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-04 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-07 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-08 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-09 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-10 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-11 00:00:00+00:00,9796.779118575214,0.0,0.0,0.0
2008-04-14 00:00:00+00:00,9938.930223370844,0.6605143936044349,0.6605143936044349,0.0
2008-04-15 00:00:00+00:00,9973.705897419235,0.6605143936044349,0.0,0.0
2008-04-16 00:00:00+00:00,10191.987353866341,0.6464379570522908,0.014076436552144078,0.0
2008-04-17 00:00:00+00:00,10186.387098057572,0.6456377807334639,0.0008001763188268951,0.0
2008-04-18 00:00:00+00:00,10282.651026056295,0.6192200902618288,0.026417690471635114,0.0
2008-04-21 00:00:00+00:00,10355.420733936484,0.6230163329809566,0.003796242719127818,0.0
2008-04-22 00:00:00+00:00,10358.43805832395,0.6292432841231878,0.006226951142231152,0.0
2008-04-23 00:00:00+00:00,10307.278381244614,0.6324914405571351,0.00324815643394738,0.0
2008-04-24 00:00:00+00:00,10136.36628970945,0.6325149640976123,2.35235404771883e-05,0.0
2008-04-25 00:00:00+00:00,10227.09720211886,0.6306793729673028,0.0018355911303095107,0.0
2008-04-28 00:00:00+00:00,10237.546952173336,0.6145633947396048,0.016115978227698058,0.0
2008-04-29 00:00:00+00:00,10096.635098817918,0.6109078028056125,0.0036555919339922305,0.0
2008-04-30 00:00:00+00:00,10142.239376009707,0.6109205088564729,1.270605086034493e-05,0.0
2008-05-01 00:00:00+00:00,10008.892875994017,0.5999735371264444,0.010946971730028454,0.0
2008-05-02 00:00:00+00:00,10122.122451312473,0.599122958986409,0.0008505781400354184,0.0
2008-05-05 00:00:00+00:00,10208.455861589357,0.5895140473841138,0.009608911602295156,0.0
2008-05-06 00:00:00+00:00,10366.205824459257,0.5834319216071263,0.006082125776987524,0.0
2008-05-07 00:00:00+00:00,10254.173216883264,0.5801473080346291,0.003284613572497208,0.0
2008-05-08 00:00:00+00:00,10371.132114374434,0.5691979765249873,0.010949331509641835,0.0
2008-05-09 00:00:00+00:00,10360.071348096511,0.5627534818682906,0.00644449465669672,0.0
2008-05-12 00:00:00+00:00,10402.486470414755,0.557179071592428,0.7484798390657665,0.0
2008-05-13 00:00:00+00:00,10438.13437365774,0.557040646152521,0.00013842543990694178,0.0
2008-05-14 00:00:00+00:00,10434.429075864371,0.5562605193439534,0.0007801268085676771,0.0
2008-05-15 00:00:00+00:00,10505.33854724556,0.5559750628612412,0.0002854564827121653,0.0
2008-05-16 00:00:00+00:00,10599.69612123127,0.5559366225454451,3.8440315796139934e-05,0.0
2008-05-19 00:00:00+00:00,10617.755991474776,0.5566835798708591,0.0007469573254140494,0.0
2008-05-20 00:00:00+00:00,10618.06859046841,0.5536314365883458,0.0030521432825132977,0.0
2008-05-21 00:00:00+00:00,10512.371474125606,0.5689235513854939,0.5536314365883458,0.0
2008-05-22 00:00:00+00:00,10488.947128922093,0.5706594339489888,0.0017358825634948838,0.0
2008-05-23 00:00:00+00:00,10394.603134119938,0.5795230272657914,0.294193310291297,0.0
2008-05-27 00:00:00+00:00,10374.073901596892,0.5806613674880692,0.38748702506613875,0.0
2008-05-28 00:00:00+00:00,10510.880843800425,0.5895606398363498,0.39600685067366004,0.0
2008-05-29 00:00:00+00:00,10404.582947261455,0.5943698126468613,0.0048091728105115195,0.0
2008-05-30 00:00:00+00:00,10439.626211547935,0.5886436434426585,0.005726169204202769,0.0
2008-06-02 00:00:00+00:00,10434.376849759537,0.5877870247890963,0.0008566186535622355,0.0
2008-06-03 00:00:00+00:00,10369.356262399251,0.6097102676792743,0.021923242890177996,0.0
2008-06-04 00:00:00+00:00,10308.428836675857,0.6123508671397396,0.0026405994604653538,0.0
2008-06-05 00:00:00+00:00,10581.8346396294,0.6185428007256399,0.006191933585900311,0.0
2008-06-06 00:00:00+00:00,10418.435616217079,0.6292198271508335,0.010677026425193525,0.0
2008-06-09 00:00:00+00:00,10557.86426182763,0.6016313608176681,0.027588466333165362,0.0
2008-06-10 00:00:00+00:00,10438.613968929394,0.6049456459295077,0.003314285111839621,0.0
2008-06-11 00:00:00+00:00,10401.865341990486,0.6006335791507867,0.00431206677872098,0.0
2008-06-12 00:00:00+00:00,10348.802885376395,0.646115649354932,0.0454820702041453,0.0
2008-06-13 00:00:00+00:00,10473.962852232658,0.6585205785065793,0.01240492915164726,0.0
2008-06-16 00:00:00+00:00,10483.22670374964,0.6628326197921602,0.0043120412855809365,0.0
2008-06-17 00:00:00+00:00,10559.712084595803,0.6645927641614076,0.0017601443692473184,0.0
2008-06-18 00:00:00+00:00,10549.078748257762,0.6883812671397825,0.02378850297837498,0.0
2008-06-19 00:00:00+00:00,10468.6554795556,0.6861225018375501,0.002258765302232457,0.0
2008-06-20 00:00:00+00:00,10371.783395062474,0.6858915866170969,0.00023091522045315394,0.0
2008-06-23 00:00:00+00:00,10534.141210249087,0.6810783978694327,0.004813188747664232,0.0
2008-06-24 00:00:00+00:00,10399.218093667541,0.6746200801750944,0.006458317694338245,0.0
2008-06-25 00:00:00+00:00,10396.540489249875,0.6626336358868473,0.011986444288247133,0.0
2008-06-26 00:00:00+00:00,10288.434793926122,0.6515872501882627,0.011046385698584626,0.0
2008-06-27 00:00:00+00:00,10340.637280675066,0.6515520315067151,0.6515520315067151,0.0
2008-06-30 00:00:00+00:00,10434.452456421885,0.6440694675818627,0.00748256392485247,0.0
2008-07-01 00:00:00+00:00,10462.488702773862,0.6428587254130681,0.0012107421687945763,0.0
2008-07-02 00:00:00+00:00,10260.704363314191,0.6392783350244691,0.0035803903885990307,0.0
